"chrom","start","end","nCpGs","Estimate","StdErr","Stat","pValue","FDR"
"chr10","119301760","119301766",3,0.000510745697848732,0.00443007542450708,0.115290519665489,0.908214852467086,0.995182301078223
"chr10","119312767","119313075",3,-0.00696867070082197,0.0117108248912529,-0.595062326141266,0.55180181027185,0.995182301078223
"chr10","1205563","1205858",7,-0.0185798211985432,0.0204707993616858,-0.907625582678424,0.364076073327755,0.995182301078223
"chr10","121632322","121632429",3,0.00352314353591061,0.008099489601536,0.434983401329693,0.663574475723297,0.995182301078223
"chr10","122216372","122216378",3,-0.00614900314304142,0.0103811355371188,-0.592324714483791,0.553633169299967,0.995182301078223
"chr10","123358183","123358284",3,-0.01629826276849,0.0132731154328627,-1.22791539416114,0.219478730018273,0.995182301078223
"chr10","124220359","124220504",4,-0.00947165224596546,0.0162582098081301,-0.582576578709734,0.560178376046274,0.995182301078223
"chr10","124578209","124578366",3,-0.0237713888693965,0.0143320996511775,-1.65861174900801,0.0971940527403197,0.886577100770595
"chr10","124638756","124639257",14,0.0185990740524661,0.0179175380889601,1.03803736652447,0.299252659048217,0.995182301078223
"chr10","125650957","125651085",3,-0.00578207372521336,0.0220299742379325,-0.262463934944483,0.792963786710244,0.995182301078223
"chr10","125732604","125732842",4,0.00996906442392319,0.0353285364443289,0.282181642017143,0.777804234124867,0.995182301078223
"chr10","126136435","126136709",3,-0.00754336266620551,0.0263563292892667,-0.28620687590504,0.77471967771911,0.995182301078223
"chr10","126278299","126278502",4,0.0137874224926365,0.00925618873747443,1.48953558356227,0.136346390388186,0.952386063951657
"chr10","128077307","128077376",6,-0.00551170273182772,0.0155477714552435,-0.354501141703423,0.722963348562105,0.995182301078223
"chr10","128994603","128994644",4,0.0119937962433729,0.0108389089426129,1.10655014327315,0.268488473090723,0.995182301078223
"chr10","129535893","129535968",3,-0.0050963681813177,0.00761329043415373,-0.669404145999088,0.503237707597223,0.995182301078223
"chr10","129536661","129536818",3,0.0117626629078149,0.0121409102411908,0.968845224463271,0.332622418488056,0.995182301078223
"chr10","129948933","129949004",3,0.00711187813738945,0.0333415334192616,0.213303870819597,0.83108995455223,0.995182301078223
"chr10","130063978","130064137",3,0.0042396030870507,0.0248263398031285,0.170770364083893,0.864404332767373,0.995182301078223
"chr10","131265059","131265209",7,-0.0216268588204886,0.0170218476381534,-1.2705353308423,0.203894006009544,0.995182301078223
"chr10","131694675","131694856",4,0.012345366819199,0.00968099824978897,1.27521630524705,0.202232691630092,0.995182301078223
"chr10","131697080","131697345",3,0.00482522427701738,0.0150072037088066,0.321527205910174,0.747810898528947,0.995182301078223
"chr10","131758331","131758786",5,0.00750549362607264,0.0128532219995363,0.583938690730108,0.559261561151402,0.995182301078223
"chr10","131761181","131761206",3,0.000123769414133701,0.0261956578938249,0.0047248064788202,0.996230163883949,0.999865081005861
"chr10","131763676","131763929",4,0.0012341449411515,0.0101103463024733,0.122067524121264,0.90284554149778,0.995182301078223
"chr10","131764852","131764932",3,0.0168999170566846,0.0125140677037739,1.35047351962049,0.176864142113276,0.995182301078223
"chr10","131843517","131843798",4,-0.0185224828362536,0.0310251821769172,-0.597014474584921,0.550497716737563,0.995182301078223
"chr10","131927345","131927449",3,-0.0168660530388306,0.0333277602642272,-0.506066201422304,0.61281017646386,0.995182301078223
"chr10","133449580","133449715",3,0.000708005491572217,0.00904050579560949,0.0783148097660707,0.937577637154845,0.996383414566664
"chr10","133793442","133793646",4,0.0216814834489216,0.0211477353751768,1.02523901799771,0.305250421934409,0.995182301078223
"chr10","133794454","133794593",3,0.00875136540404097,0.00970272918259156,0.901948847520396,0.36708404119286,0.995182301078223
"chr10","133796164","133796523",5,0.00407063596254844,0.0422085903770712,0.0964409359844369,0.923170381411323,0.995182301078223
"chr10","133948362","133948645",4,0.0234317608718643,0.0185115351909377,1.26579241700793,0.205587410665544,0.995182301078223
"chr10","133951761","133951963",3,0.0048781042251241,0.00971222407693868,0.502264382131275,0.615481560197421,0.995182301078223
"chr10","134019556","134019775",3,0.0126603091311151,0.011329057659215,1.11750769675157,0.263777310531637,0.995182301078223
"chr10","134468830","134469026",3,0.0209779544259312,0.0221758752619684,0.945980899428505,0.344158328534026,0.995182301078223
"chr10","134527851","134528050",3,0.0090844194108245,0.0109654343914794,0.82845960191814,0.407410264376007,0.995182301078223
"chr10","134536030","134536236",4,-0.0192681017431039,0.0215936864361865,-0.892302562605273,0.372230781085466,0.995182301078223
"chr10","134549665","134549875",3,0.0164343532023105,0.0125188544802392,1.31276813132158,0.189261091724442,0.995182301078223
"chr10","134719935","134720057",3,0.0047247339042878,0.0130929542989355,0.360860795540387,0.718203512210191,0.995182301078223
"chr10","134756169","134756707",5,-0.0114608763364541,0.0146505510236594,-0.782282954268806,0.434048302207544,0.995182301078223
"chr10","134791450","134791660",3,-0.00903923967311472,0.0114919401240721,-0.786572117111909,0.431532386978446,0.995182301078223
"chr10","134844716","134844771",3,0.00537851099056284,0.0118443746107399,0.454098351945561,0.649758039420693,0.995182301078223
"chr10","134853084","134853281",3,-0.00237340537435478,0.015300152800767,-0.155122985061679,0.876724362057456,0.995182301078223
"chr10","134878094","134878340",3,0.00104546883542113,0.015939631489394,0.0655892726326053,0.947704829922054,0.996383414566664
"chr10","134918781","134918974",4,-0.00569470553262615,0.0101157118790636,-0.562956478071746,0.573464520280318,0.995182301078223
"chr10","134977981","134978147",5,0.0169517537158553,0.00817758989810641,2.07295229120999,0.0381767198093055,0.758554397047314
"chr10","134996319","134996505",3,0.00823602051880929,0.00742732076551376,1.1088817594967,0.267481193653913,0.995182301078223
"chr10","134996789","134996984",3,0.014487995072776,0.0229017900862382,0.63261408903935,0.526985684278662,0.995182301078223
"chr10","134999606","134999791",3,-0.00838898511228395,0.0164192955957231,-0.510922351289485,0.609405429513256,0.995182301078223
"chr10","135033364","135033590",3,-0.00233913013891026,0.0198934460795413,-0.117582953177522,0.906398112629249,0.995182301078223
"chr10","135050326","135050345",3,0.0113632964313567,0.00939484451911845,1.20952469284963,0.226461330344738,0.995182301078223
"chr10","135050957","135051044",3,0.0183669666469891,0.0123194075444904,1.49089691047711,0.135988562652299,0.952386063951657
"chr10","135051233","135051351",7,0.0238304526186493,0.0106946051214306,2.22826858477422,0.0258626099290451,0.653891725637776
"chr10","135082110","135082349",4,0.0111136331176516,0.0113449776396668,0.979608199384513,0.327279556005232,0.995182301078223
"chr10","135090098","135090381",4,-0.00406691591703748,0.0148755547770744,-0.273395915512694,0.784548892184817,0.995182301078223
"chr10","135122230","135122237",3,0.00696229182697214,0.0218958227059939,0.317973520358577,0.750505022989514,0.995182301078223
"chr10","135123239","135123421",3,0.00954159326578684,0.0126888848085799,0.751964684818878,0.452072296593198,0.995182301078223
"chr10","135139570","135139716",3,-0.0093683248239312,0.0332276468475833,-0.281943673799837,0.777986700534215,0.995182301078223
"chr10","13513915","13514168",4,-0.00786520322811533,0.0205555562103495,-0.382631496206134,0.701993013687436,0.995182301078223
"chr10","135171713","135171746",3,0.00916206498046593,0.0333354091753631,0.274844833380274,0.783435451924172,0.995182301078223
"chr10","135191624","135191639",3,-0.0121408218596834,0.0147113503786788,-0.825269030182241,0.409218870303859,0.995182301078223
"chr10","135246498","135246701",3,-0.00714260971144263,0.0144161710953921,-0.495458167371893,0.620276744009885,0.995182301078223
"chr10","135278717","135279010",4,0.0287072079933894,0.0159242751941756,1.80273247248888,0.0714302398053104,0.866831780669974
"chr10","135333901","135334061",3,-0.00399787423038368,0.0209069497604147,-0.191222262271528,0.848351462660028,0.995182301078223
"chr10","135342218","135342560",3,-5.81659671111543e-05,0.035649546158547,-0.0016316047012904,0.998698168377115,0.999865081005861
"chr10","135379213","135379242",3,0.00615666973152401,0.014849609010689,0.41460147045571,0.678433671556999,0.995182301078223
"chr10","1517083","1517224",4,0.00865956779570117,0.0371608996028074,0.23302901405129,0.815738875920282,0.995182301078223
"chr10","1585223","1585345",3,0.00361337927161608,0.0247602193094256,0.145934865376599,0.883972807628007,0.995182301078223
"chr10","1595543","1595785",5,0.0211699265618043,0.0127596893935951,1.65912554050343,0.0970904976640983,0.886577100770595
"chr10","21783344","21783539",3,-0.0226440203612177,0.02751628650889,-0.822931551970207,0.41054691882915,0.995182301078223
"chr10","21797661","21798015",3,-0.00202648822688777,0.00824811658806491,-0.245691025975569,0.80592141954296,0.995182301078223
"chr10","21799047","21799314",3,0.000722129834634204,0.0180652675940061,0.0399733815663932,0.968114347758886,0.998024092804188
"chr10","22541995","22542145",3,0.00909880063657783,0.0217817743529694,0.417725410663684,0.676147891383336,0.995182301078223
"chr10","22624687","22625015",3,-0.00971805991766386,0.0068579074113763,-1.41705907279281,0.156465657095529,0.965035155170565
"chr10","22625274","22625665",3,0.000861166771151882,0.0111103336475823,0.077510432941794,0.938217491956735,0.996383414566664
"chr10","22634142","22634226",6,-0.00303039863910819,0.0120322740254949,-0.251855853073753,0.801152483919725,0.995182301078223
"chr10","22766081","22766320",3,-0.00177459594553812,0.0184328837200626,-0.0962733760212803,0.923303455705039,0.995182301078223
"chr10","2357283","2357461",3,-0.0135450424972714,0.0211429010764543,-0.640642570680889,0.521754934341007,0.995182301078223
"chr10","26727173","26727318",5,-0.00777686469123305,0.0082373887140492,-0.944093445289196,0.3451218985819,0.995182301078223
"chr10","26855907","26856128",4,0.0313546349081471,0.0123561104654956,2.53758130406043,0.0111621437269271,0.518973905238249
"chr10","27541298","27541418",4,0.00177140437471741,0.0111598756421652,0.158729759319587,0.873881790867856,0.995182301078223
"chr10","27703247","27703377",6,-0.00605913761000141,0.0141954316784404,-0.426837150659098,0.669497945237002,0.995182301078223
"chr10","28034794","28034816",3,0.01061922333662,0.00989336822576079,1.07336784543905,0.283106105544804,0.995182301078223
"chr10","2815004","2815429",5,0.0139749827694592,0.015080123896915,0.926715381451088,0.3540743292441,0.995182301078223
"chr10","29214117","29214361",3,0.00525610759307135,0.0115161433430423,0.456412136989152,0.648093639696691,0.995182301078223
"chr10","29698368","29698470",6,-0.00539593147058393,0.0180006562705852,-0.299763041384297,0.764357908302558,0.995182301078223
"chr10","31607228","31607330",4,-0.0190866342332673,0.013771153113645,-1.38598664002621,0.165750983025512,0.982195658907
"chr10","3180273","3180567",4,0.0121456957366501,0.0226471518386176,0.53630124543694,0.591750370001644,0.995182301078223
"chr10","3215066","3215076",3,0.0132621337315116,0.0164587563224411,0.805779821494109,0.420369814928242,0.995182301078223
"chr10","32398912","32399026",3,0.00258338454808468,0.00893870016040033,0.289011209876961,0.772572799204261,0.995182301078223
"chr10","37940493","37940673",3,0.00736591264279871,0.0292927587860981,0.251458481482955,0.801459658059147,0.995182301078223
"chr10","38069720","38069945",3,-0.00333921300234432,0.0372354260729167,-0.0896783884198149,0.92854279027403,0.995372837213189
"chr10","3823790","3824016",4,-0.00105893954652268,0.008298537745558,-0.127605558833482,0.898461131787667,0.995182301078223
"chr10","38383201","38383250",4,-0.00517296793897901,0.00676733819947202,-0.764402160273679,0.44462762179287,0.995182301078223
"chr10","38645346","38645450",4,0.0634238190471247,0.030976652591159,2.04747168405234,0.0406117943202626,0.772272240238648
"chr10","38691787","38691801",4,0.068732321541591,0.0333269920860675,2.06236198466662,0.0391732857574507,0.758554397047314
"chr10","422187","422393",3,-0.000163578384012699,0.0122284598175737,-0.0133768591018812,0.989327128952753,0.998553882364519
"chr10","42862978","42863173",3,-0.00259577701851787,0.0416235007132098,-0.0623632557098703,0.950273555674372,0.99713139356295
"chr10","43818243","43818603",4,0.00270680935701225,0.00985216547668963,0.274742579528998,0.783514015746354,0.995182301078223
"chr10","43846281","43846574",4,-0.0184378524633739,0.0225979863011457,-0.8159068785009,0.414553397744361,0.995182301078223
"chr10","44223817","44224014",3,-0.00841974776081344,0.0163342241239068,-0.515466648243812,0.606226969692471,0.995182301078223
"chr10","44880708","44880819",3,-0.000985457925769466,0.0144820541695004,-0.0680468332900502,0.945748353080272,0.996383414566664
"chr10","44881551","44881934",3,-0.00746751082223206,0.00747187694322301,-0.999415659408723,0.317593377117238,0.995182301078223
"chr10","46971222","46971495",3,0.0141417248331143,0.0193282666152566,0.731660273247248,0.464375949793076,0.995182301078223
"chr10","47083342","47083632",7,0.0062186697226629,0.01804488598347,0.344622278487075,0.730378354893048,0.995182301078223
"chr10","4868328","4868690",8,0.0280856565382367,0.0140532785877132,1.99851275721467,0.0456610982691281,0.780116010287719
"chr10","49674251","49674530",4,0.0201522214772173,0.0168397000305118,1.19670905305341,0.231419977183691,0.995182301078223
"chr10","49812867","49813155",5,-0.0251705301928735,0.0120100684219015,-2.09578574481497,0.036101201473014,0.758102231905115
"chr10","49813265","49813307",3,-0.0261997119280136,0.0166785118248901,-1.57086628609841,0.116213711114736,0.919477330196114
"chr10","50339928","50340173",4,-0.00239458934442121,0.0120496179827617,-0.19872740761134,0.842475983433893,0.995182301078223
"chr10","50604330","50604569",4,-0.00713028871600404,0.013919310980371,-0.51225874082842,0.608469937103918,0.995182301078223
"chr10","50817096","50817306",4,-0.00654338688206974,0.00740499860602077,-0.883644579858465,0.376888105910531,0.995182301078223
"chr10","50970539","50970567",3,-0.0131401260905967,0.00989484573283558,-1.32797685233149,0.184185754011621,0.995182301078223
"chr10","51371691","51371709",3,0.00654353634974748,0.0163522196738299,0.400161964569237,0.689037227214777,0.995182301078223
"chr10","51572303","51572570",6,0.0132406982906014,0.0115969353835493,1.14174114562921,0.253561632533036,0.995182301078223
"chr10","530714","531098",5,0.00550275947042325,0.0105073502585316,0.523705723615257,0.600483234060377,0.995182301078223
"chr10","54074040","54074250",4,-0.00628384946773444,0.0109877309795101,-0.571896916611132,0.567391813080128,0.995182301078223
"chr10","5488485","5488628",4,-0.0102529123505159,0.0138016774447847,-0.74287436375281,0.457557747970764,0.995182301078223
"chr10","58121060","58121068",3,-0.0106907584700905,0.00883907818862056,-1.2094879400268,0.226475441574492,0.995182301078223
"chr10","5882304","5882576",3,-0.0149143982868919,0.00922596216408687,-1.61656833418935,0.105971491825692,0.903036232591892
"chr10","60937031","60937048",3,0.00685393498858642,0.00589414133820155,1.16283858755883,0.244894997883346,0.995182301078223
"chr10","61469599","61469755",4,-0.00740704076393059,0.015515460886534,-0.47739740495619,0.633079161751969,0.995182301078223
"chr10","63422539","63422640",5,0.0250343462634641,0.0197667994718759,1.26648455654558,0.205339655033719,0.995182301078223
"chr10","64565642","64565772",4,0.0165290519323059,0.0155971260352081,1.05974984718301,0.289258418754936,0.995182301078223
"chr10","64573184","64573476",3,-0.00164229843293251,0.0124445618595248,-0.131969164641624,0.895008681443955,0.995182301078223
"chr10","65733273","65733575",3,0.00438558214157179,0.0279408057687385,0.156959759066025,0.87527656253988,0.995182301078223
"chr10","65930618","65930786",3,0.0105957283853827,0.027834516392735,0.380668671798739,0.703449117980476,0.995182301078223
"chr10","66813744","66814060",3,0.0120084131653217,0.0156323379281702,0.768177685289283,0.442381628816115,0.995182301078223
"chr10","669071","669285",3,0.021097181032248,0.0120242268544182,1.75455613801033,0.079335259587004,0.878688761030623
"chr10","679171","679514",5,0.00749003982791551,0.00946202218017695,0.791589755898822,0.428599922022622,0.995182301078223
"chr10","69835215","69835232",3,-0.00584426954752762,0.0128655958152856,-0.454255646721317,0.649644835378822,0.995182301078223
"chr10","70586994","70587131",3,-0.00511505848822932,0.0136066796849355,-0.375922606151479,0.706974433840496,0.995182301078223
"chr10","711897","712394",6,0.00233245961932565,0.00807265207221508,0.288933500225242,0.772632267040771,0.995182301078223
"chr10","71338423","71338674",3,-0.00668135102614417,0.0252749445868269,-0.264346812045097,0.791512691927432,0.995182301078223
"chr10","71892093","71892362",3,-0.0273599810257581,0.0160403032889053,-1.7057022260098,0.0880635350102115,0.878688761030623
"chr10","71892593","71892768",6,-0.0342129657552564,0.0140289225239451,-2.43874507802438,0.0147383610911491,0.538304176207329
"chr10","72043538","72043804",3,0.00192882126460165,0.0274698540043487,0.0702159270411958,0.944021797667945,0.996383414566664
"chr10","72200789","72201008",3,-0.00275798971113585,0.0316071287876664,-0.0872584703806458,0.930466063895322,0.995372837213189
"chr10","73136972","73137135",3,-0.0142824745110635,0.0232118358881163,-0.61530999012343,0.538350021294598,0.995182301078223
"chr10","73533414","73533483",5,-0.0129149110008366,0.0054765395485947,-2.35822473045969,0.018362572756272,0.583309778725211
"chr10","73565625","73565812",3,-0.00300450302570413,0.0305406149279664,-0.0983772930830175,0.921632704699822,0.995182301078223
"chr10","73847257","73847318",3,-0.00847172409320637,0.0216143364203883,-0.391949302927255,0.695095673092674,0.995182301078223
"chr10","74034644","74034667",3,0.0213591008397065,0.0124523362729826,1.71526855454816,0.0862960010287765,0.878688761030623
"chr10","75407414","75407634",3,-0.0193119432183676,0.0191711772146834,-1.00734258528351,0.313770171886923,0.995182301078223
"chr10","75599274","75599410",3,0.0295890964015954,0.0109102157395794,2.71205419836511,0.00668676585874284,0.448828172561567
"chr10","75634595","75634696",3,-0.0140411150470307,0.00676227443343953,-2.07638941383349,0.0378579495495743,0.758554397047314
"chr10","77155376","77155697",4,-0.0133543760197519,0.00671061507205966,-1.99003755637158,0.0465867985275719,0.780116010287719
"chr10","77164987","77165293",4,0.00316450513782055,0.0206506076671039,0.153240291464234,0.878208784887995,0.995182301078223
"chr10","77165618","77165905",4,0.00701283313828141,0.0194655070365798,0.360269738933737,0.718645426864077,0.995182301078223
"chr10","77872084","77872288",3,-0.0124927274082943,0.0289330643321896,-0.431780307293462,0.665901093496089,0.995182301078223
"chr10","7830119","7830180",4,0.000224992545509491,0.0099992508266484,0.0225009402614321,0.982048361970692,0.998024092804188
"chr10","79470966","79471309",3,-0.0226114574566103,0.0147592060782433,-1.5320239677351,0.125516520374432,0.936097560462333
"chr10","79789323","79789430",3,-0.00535958461724201,0.0164783435794428,-0.325250204391189,0.744991714787099,0.995182301078223
"chr10","79793501","79793653",3,0.00409434194814078,0.0125589697873633,0.32600937954803,0.744417258635956,0.995182301078223
"chr10","8078127","8078325",4,-0.00274514135429867,0.0114044932649436,-0.240706999471603,0.809782213663154,0.995182301078223
"chr10","8093239","8093416",3,-0.0136875821241958,0.0114490428600792,-1.19552195685474,0.231883162838906,0.995182301078223
"chr10","8095363","8095500",6,-0.00341530450902931,0.00905442120027784,-0.37719744128145,0.706026881664064,0.995182301078223
"chr10","8095825","8095996",5,-0.00875774327595596,0.0151330753404414,-0.578715368749398,0.562781244160178,0.995182301078223
"chr10","8096088","8096220",5,-0.0115110399799575,0.0120933873910838,-0.951845798675422,0.341175191222247,0.995182301078223
"chr10","8096602","8096991",7,-0.00480559000909531,0.0102773595911066,-0.467589945305967,0.640077856609373,0.995182301078223
"chr10","81145959","81146193",4,0.0119450576727081,0.0233123388602257,0.512392074614534,0.608376636587823,0.995182301078223
"chr10","81743128","81743546",4,-0.00998733560174997,0.013424394576255,-0.743969163377804,0.456895130868498,0.995182301078223
"chr10","85997177","85997426",3,0.00962003139352506,0.0322338551873686,0.298444952910716,0.765363583889883,0.995182301078223
"chr10","88022641","88023243",7,-0.004924323830409,0.013042622441769,-0.377556266187607,0.705760258433376,0.995182301078223
"chr10","88136645","88136949",3,0.00344642400760369,0.0157188006210511,0.219254896775529,0.826451494206643,0.995182301078223
"chr10","88149324","88149632",3,0.0100591156943532,0.00809410327839878,1.24277086026299,0.21395228337618,0.995182301078223
"chr10","88295210","88295591",4,-0.00280527373485142,0.0137524857319763,-0.203983031833206,0.838366758770189,0.995182301078223
"chr10","88296171","88296605",4,-0.0111765680920249,0.0179994800876775,-0.620938384752368,0.534640164293,0.995182301078223
"chr10","88471748","88471856",3,-0.0384747429705994,0.0155915509551598,-2.46766617902542,0.0135997080014656,0.523856468843856
"chr10","88728073","88728361",6,-0.0164175727055401,0.00989154794357884,-1.65975768395256,0.0969632097209179,0.886577100770595
"chr10","89622060","89622084",3,-0.0161777744601645,0.0100411953492214,-1.61114029729727,0.107149146951034,0.903036232591892
"chr10","90343166","90343192",3,-0.00248004583101808,0.00723906173672509,-0.342592164732669,0.731905297381868,0.995182301078223
"chr10","91597207","91597593",4,-0.0449454132648372,0.0233710344129245,-1.92312468805325,0.0544643925260635,0.817300025268413
"chr10","93392836","93393086",7,-0.00605498982837912,0.00805409932755334,-0.751789813128428,0.452177469050743,0.995182301078223
"chr10","94451351","94451736",4,0.00271038957294697,0.00908788961705594,0.298241911726147,0.765518535532031,0.995182301078223
"chr10","94455543","94455895",4,0.0052105632784566,0.00652464752928913,0.798596898156781,0.42452418682528,0.995182301078223
"chr10","95030","95289",4,0.000443718015840768,0.0307870995635996,0.0144124656797936,0.988500914249122,0.998553882364519
"chr10","94820892","94821085",7,-0.00548164391688588,0.0177197379734349,-0.309352425250524,0.757053455726906,0.995182301078223
"chr10","94825547","94825848",4,-0.0128642092611966,0.0136636641438343,-0.941490446909255,0.346453582563333,0.995182301078223
"chr10","97802966","97803045",3,-0.00499406568418341,0.0100087699052062,-0.498968977355116,0.617801239128284,0.995182301078223
"chr10","98144406","98144452",3,0.0219711994065651,0.0176366177872083,1.24577170473698,0.212848220299153,0.995182301078223
"chr10","99080594","99081016",4,0.0171476515093243,0.0188411628930088,0.910116408774699,0.362761121831494,0.995182301078223
"chr10","99330056","99330203",4,0.0193476190863912,0.00851792827475019,2.2713996246885,0.0231227971173258,0.617784324939768
"chr10","99338056","99338240",4,-0.0362877694712303,0.0193426033538834,-1.87605405577139,0.0606478576156659,0.855837377775826
"chr10","99473085","99473224",3,-0.00551926656645488,0.0201370228613396,-0.274085529149949,0.78401889423819,0.995182301078223
"chr1","1003376","1003529",3,-0.00754047249776009,0.0202647166405137,-0.372098590447843,0.709819445771517,0.995182301078223
"chr1","100435430","100435460",3,-0.0101316142751577,0.0079057581236957,-1.28154872899419,0.200000995621541,0.995182301078223
"chr1","101360652","101360669",3,0.00422864573593644,0.00932285885407832,0.453578221243434,0.650132431718934,0.995182301078223
"chr1","1023163","1023319",4,0.0205303876396828,0.0161236152809906,1.27331167867095,0.202907464149868,0.995182301078223
"chr1","106623429","106623838",5,-0.00249019862887672,0.0169256754516379,-0.147125509761311,0.883032955097115,0.995182301078223
"chr1","10699831","10699975",3,0.00791308858578015,0.0159190893167687,0.497081738051734,0.619131412093073,0.995182301078223
"chr1","108023249","108023441",4,-0.0422466247619846,0.0182403184276312,-2.31611223946549,0.020552141200336,0.602488923917863
"chr1","108735228","108735334",3,0.0158627832954868,0.043034173085947,0.368608995084116,0.712419189908994,0.995182301078223
"chr1","10895950","10896004",3,-0.00946351426804524,0.00559583359368745,-1.69117149565006,0.0908040533692329,0.878688761030623
"chr1","109204168","109204325",5,-0.00767393214993959,0.0201664783195039,-0.380529115116633,0.703552688396547,0.995182301078223
"chr1","109801055","109801427",3,0.0164745959413422,0.0361479868993327,0.455754174837502,0.648566760199993,0.995182301078223
